
============================================================
  DEVICE: SW06-PoE-24P-BIURO-1-P1  [10.0.100.16]  vendor: cisco
============================================================

Timestamp : 2026-05-15 12:24:16


------------------------------------------------------------
  CMD: show log
------------------------------------------------------------

Syslog logging: enabled (0 messages dropped, 0 messages rate-limited, 0 flushes, 0 overruns, xml disabled, filtering disabled)

No Active Message Discriminator.



No Inactive Message Discriminator.


    Console logging: level emergencies, 0 messages logged, xml disabled,
                     filtering disabled
    Monitor logging: level debugging, 0 messages logged, xml disabled,
                     filtering disabled
    Buffer logging:  level debugging, 40087 messages logged, xml disabled,
                    filtering disabled
    Exception Logging: size (4096 bytes)
    Count and timestamp logging messages: disabled
    File logging: disabled
    Persistent logging: disabled

No active filter modules.

    Trap logging: level informational, 40053 message lines logged
Apr 17 05:53:29.096: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to up
Apr 17 05:53:30.097: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Apr 17 06:08:50.445: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Apr 17 06:08:52.474: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Apr 17 06:08:55.327: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Apr 17 06:08:57.340: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Apr 17 06:47:57.751: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/14, changed state to down
Apr 17 06:47:58.757: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/14, changed state to down
Apr 17 06:48:01.699: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/14, changed state to up
Apr 17 06:48:02.700: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/14, changed state to up
Apr 17 06:48:10.675: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/14, changed state to down
Apr 17 06:48:11.682: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/14, changed state to down
Apr 17 06:48:14.581: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/14, changed state to up
Apr 17 06:48:15.583: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/14, changed state to up
Apr 17 12:03:53.792: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Apr 17 12:03:54.799: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Apr 17 12:32:56.889: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to up
Apr 17 12:32:57.890: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to up
Apr 17 12:33:27.068: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Apr 17 12:33:28.070: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Apr 17 12:33:30.927: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to up
Apr 17 12:33:31.929: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to up
Apr 17 12:33:34.781: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Apr 17 12:33:35.788: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Apr 17 12:33:38.729: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to up
Apr 17 12:33:39.730: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to up
Apr 17 12:45:57.792: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Apr 17 12:45:58.799: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Apr 17 13:02:24.109: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to down
Apr 17 13:02:26.117: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to up
Apr 17 13:02:27.832: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to down
Apr 17 13:02:28.839: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to down
Apr 17 13:14:41.589: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Apr 17 13:14:43.597: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Apr 17 13:14:58.592: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Apr 17 13:14:59.599: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to down
Apr 17 13:15:02.257: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to up
Apr 17 13:15:03.259: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Apr 17 13:23:58.003: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 17 13:23:59.010: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Apr 19 08:38:33.429: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Apr 19 08:38:34.436: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to down
Apr 19 08:38:42.657: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to up
Apr 19 08:38:43.658: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Apr 19 08:51:31.286: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Apr 19 08:51:33.294: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Apr 19 08:51:36.529: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Apr 19 08:51:38.532: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Apr 19 20:31:35.987: %SSH-3-NO_MATCH: No matching kex algorithm found: client curve25519-sha256,curve25519-sha256@libssh.org,diffie-hellman-group16-sha512,diffie-hellman-group18-sha512,diffie-hellman-group14-sha256,diffie-hellman-group-exchange-sha256,ecdh-sha2-nistp256,ecdh-sha2-nistp384,ecdh-sha2-nistp521,ext-info-c,kex-strict-c-v00@openssh.com server diffie-hellman-group-exchange-sha1,diffie-hellman-group14-sha1,diffie-hellman-group1-sha1
Apr 19 22:15:07.862: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/7, changed state to down
Apr 19 22:15:08.025: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/6, changed state to down
Apr 19 22:15:08.869: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/7, changed state to down
Apr 19 22:15:09.026: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/6, changed state to down
Apr 19 22:15:12.728: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/7, changed state to up
Apr 19 22:15:13.205: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/6, changed state to up
Apr 19 22:15:13.729: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/7, changed state to up
Apr 19 22:15:14.206: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/6, changed state to up
Apr 19 22:15:16.220: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/14, changed state to down
Apr 19 22:15:17.226: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/14, changed state to down
Apr 19 22:15:20.210: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/14, changed state to up
Apr 19 22:15:21.211: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/14, changed state to up
Apr 19 22:15:24.462: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/13, changed state to down
Apr 19 22:15:25.469: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/13, changed state to down
Apr 19 22:15:28.326: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/13, changed state to up
Apr 19 22:15:29.328: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/13, changed state to up
Apr 19 22:15:30.628: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/14, changed state to down
Apr 19 22:15:31.629: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/14, changed state to down
Apr 19 22:15:34.529: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/14, changed state to up
Apr 19 22:15:35.530: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/14, changed state to up
Apr 19 22:16:11.508: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/7, changed state to down
Apr 19 22:16:12.510: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/7, changed state to down
Apr 19 22:16:14.811: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/7, changed state to up
Apr 19 22:16:15.813: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/7, changed state to up
Apr 19 22:34:17.603: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/7, changed state to down
Apr 19 22:34:17.766: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/6, changed state to down
Apr 19 22:34:18.610: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/7, changed state to down
Apr 19 22:34:18.772: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/6, changed state to down
Apr 19 22:34:20.204: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to down
Apr 19 22:34:21.210: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to down
Apr 19 22:34:25.085: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/14, changed state to down
Apr 19 22:34:25.845: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/13, changed state to down
Apr 19 22:34:26.092: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/14, changed state to down
Apr 19 22:34:26.852: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/13, changed state to down
Apr 19 22:34:34.711: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/13, changed state to up
Apr 19 22:34:35.671: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/7, changed state to up
Apr 19 22:34:35.713: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/13, changed state to up
Apr 19 22:34:35.949: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/14, changed state to up
Apr 19 22:34:36.389: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/6, changed state to up
Apr 19 22:34:36.672: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/7, changed state to up
Apr 19 22:34:36.950: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/14, changed state to up
Apr 19 22:34:37.391: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/6, changed state to up
Apr 19 22:34:39.871: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to up
Apr 19 22:34:40.468: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to up
Apr 19 22:34:40.589: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Apr 19 22:34:40.872: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to up
Apr 19 22:34:41.470: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to up
Apr 19 22:34:41.590: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 19 22:35:34.535: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/7, changed state to down
Apr 19 22:35:35.537: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/7, changed state to down
Apr 19 22:35:37.996: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/7, changed state to up
Apr 19 22:35:38.997: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/7, changed state to up
Apr 20 04:54:07.815: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/13, changed state to down
Apr 20 04:54:08.821: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/13, changed state to down
Apr 20 04:54:11.794: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/13, changed state to up
Apr 20 04:54:12.796: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/13, changed state to up
Apr 20 05:00:09.615: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to down
Apr 20 05:00:10.622: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to down
Apr 20 05:00:21.764: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to up
Apr 20 05:00:22.765: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to up
Apr 20 05:00:23.321: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to up
Apr 20 05:00:24.322: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to up
Apr 20 05:00:31.542: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to down
Apr 20 05:00:32.549: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to down
Apr 20 05:00:35.490: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to up
Apr 20 05:00:36.492: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to up
Apr 20 05:00:53.584: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Apr 20 05:00:54.586: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Apr 20 05:00:57.527: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to up
Apr 20 05:00:58.528: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to up
Apr 20 05:01:02.539: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Apr 20 05:01:03.546: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Apr 20 05:01:06.566: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to up
Apr 20 05:01:07.568: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to up
Apr 20 05:03:10.471: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 05:03:11.473: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Apr 20 05:03:20.014: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Apr 20 05:03:21.015: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 05:03:29.425: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 05:03:30.432: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Apr 20 05:03:33.373: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Apr 20 05:03:34.375: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 05:18:40.431: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Apr 20 05:18:41.438: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to down
Apr 20 05:18:55.657: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to up
Apr 20 05:18:56.658: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Apr 20 05:58:35.671: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Apr 20 05:58:36.678: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to down
Apr 20 05:58:42.136: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to up
Apr 20 05:58:43.138: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Apr 20 05:58:44.349: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Apr 20 05:58:45.355: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to down
Apr 20 05:58:48.339: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to up
Apr 20 05:58:49.340: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Apr 20 05:58:57.032: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Apr 20 05:58:58.039: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to down
Apr 20 05:59:00.980: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to up
Apr 20 05:59:01.981: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Apr 20 06:08:19.722: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/14, changed state to down
Apr 20 06:08:20.724: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/14, changed state to down
Apr 20 06:08:24.425: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/14, changed state to up
Apr 20 06:08:25.427: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/14, changed state to up
Apr 20 06:08:33.239: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/14, changed state to down
Apr 20 06:08:34.246: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/14, changed state to down
Apr 20 06:08:37.145: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/14, changed state to up
Apr 20 06:08:38.146: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/14, changed state to up
Apr 20 07:27:38.429: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Apr 20 07:27:40.437: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Apr 20 07:27:43.467: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Apr 20 07:27:45.476: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Apr 20 09:25:48.507: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 09:25:50.516: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 09:25:56.472: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 09:25:58.485: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 09:29:46.109: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 09:29:49.355: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Apr 20 09:29:52.417: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Apr 20 09:29:53.418: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 09:56:20.925: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Apr 20 09:56:21.932: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to down
Apr 20 09:56:36.151: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to up
Apr 20 09:56:37.153: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Apr 20 10:25:33.454: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Apr 20 10:25:35.457: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Apr 20 10:25:38.697: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Apr 20 10:25:39.699: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to down
Apr 20 10:25:41.717: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to up
Apr 20 10:25:42.719: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Apr 20 12:01:41.566: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Apr 20 12:01:42.572: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Apr 20 13:04:35.387: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to down
Apr 20 13:04:36.394: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to down
Apr 20 13:04:39.613: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/11, changed state to up
Apr 20 13:04:40.615: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/11, changed state to up
Apr 20 13:07:14.793: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Apr 20 13:07:16.801: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Apr 20 13:07:36.280: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Apr 20 13:07:38.288: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Apr 20 13:08:17.884: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Apr 20 13:08:18.890: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to down
Apr 20 13:08:32.266: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to up
Apr 20 13:08:33.267: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Apr 20 13:16:23.039: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Apr 20 13:16:25.047: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Apr 20 13:16:28.235: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Apr 20 13:16:30.243: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Apr 20 13:18:50.648: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 13:18:52.656: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 13:18:56.211: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 13:18:58.214: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 14:19:04.790: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/14, changed state to down
Apr 20 14:19:05.791: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/14, changed state to down
Apr 20 14:19:08.214: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/14, changed state to up
Apr 20 14:19:09.215: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/14, changed state to up
Apr 20 17:08:36.517: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 17:08:40.004: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Apr 20 17:08:43.260: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Apr 20 17:08:44.261: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 17:11:36.765: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 17:11:38.768: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 17:11:41.720: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 17:11:43.728: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 17:13:59.398: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 17:14:02.523: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Apr 20 17:14:05.585: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Apr 20 17:14:06.592: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 17:18:01.100: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 17:18:03.103: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 17:18:05.819: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 17:18:07.827: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 17:18:42.411: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 17:18:45.541: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Apr 20 17:18:48.598: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Apr 20 17:18:49.599: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 17:21:13.994: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 17:21:16.002: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 17:21:18.755: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 17:21:20.763: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 17:24:04.689: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 17:24:07.814: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Apr 20 17:24:10.839: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Apr 20 17:24:11.840: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 17:26:35.868: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 17:26:37.876: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Apr 20 17:26:40.828: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Apr 20 17:26:42.842: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
